41133;4002
41256;1004
41258;4002
41267;15035
41342;4002
41342;4004
41660;16006
41883;1020
41883;1001
41883;8002
41883;1016
41985;16003
42142;16003
42183;4004
42487;4004
42644;6001
42726;15039
42810;4004
43062;6001
43748;4004
43762;16003
43805;6001
44150;15039
44255;15039
44266;6001
44389;15039
44532;12023
44757;15039
44850;1004
45086;1020
45086;1001
45300;1001
45927;1020
45936;1004
46038;16006
46413;15039
46520;6001
46563;4004
46579;6001
46765;13005
46774;15039
46822;13003
46854;1020
46881;15039
46929;1004
47124;15018
47233;12018
47233;13003
47333;1004
47447;15039
47501;1020
47501;1001
47501;1004
47776;1019
48010;15039
48133;1004
48142;4004
48269;1004
48369;15039
48517;4004
48544;4004
48626;4004
49010;4004
49069;16006
49105;1001
49221;1004
49421;1004
49421;1015
49421;1001
49905;8001
49905;6001
49989;15021
49989;15039
50048;15022
50275;1016
50275;1020
50275;1001
50339;16006
50473;15039
50582;1020
50582;1004
50673;12011
50857;16007
50893;4004
51252;12011
51252;8005
51325;15039
51452;4005
51577;4004
51786;1020
51884;1001
52004;1001
52004;1020
52004;1016
52086;1004
52170;1016
52170;1020
52170;1001
52170;1019
52327;15039
52597;1020
52597;1004
52597;1006
52690;4004
52697;16003
52740;4004
52756;15032
52872;15039
52972;1004
52974;1004
53867;15039
53917;6001
53940;12004
53940;12016
53940;12006
53974;6001
53974;12036
53974;5015
54585;15022
54585;15039
55573;1020
55596;15039
58120;13003
58138;13003
60910;8005
60910;12004
60910;12003
60910;12011
63018;1020
65172;15037
65488;15039
65515;15039
65538;15039
65547;15039
65590;15039
65592;15039
65597;15039
65633;15039
65640;15039
65667;15036
65692;12018
65706;12018
65740;12018
65758;12018
65833;6001
65858;8007
119979;6001
119981;6001
119990;6001
119999;6001
120004;6001
120008;6001
120013;6001
120015;6001
120022;6001
120031;6001
120047;6001
120056;6001
120058;6001
120065;6001
120074;6001
120081;6001
120090;6001
120097;6001
120099;6001
120108;6001
120113;6001
120115;6001
120131;15039
120131;15022
120213;6001
120224;6001
120256;6001
120290;15037
29379;13003
29630;12018
29662;4002
29797;12038
29797;8001
29797;12016
29812;4004
29812;4002
29815;6001
29815;8002
29845;5007
29845;5001
29978;4004
29978;4002
30063;4002
30180;6001
30232;4002
30364;12011
30432;13003
30631;4002
30647;13003
30782;12011
30801;4004
30865;4002
30999;15039
31031;4002
31050;12016
31065;6001
31150;8007
31200;6001
31215;15039
31252;4002
31366;4002
31451;4002
31552;4002
31701;6001
31736;16004
31750;4004
31750;4002
31902;6001
31904;4002
32101;4002
32121;6001
32169;4002
32268;4004
32335;13003
32505;1004
32670;6001
32720;4002
32769;15039
32803;4002
32839;12011
32920;8005
32954;12011
33206;6001
33273;12013
33321;15039
33358;1004
33458;6001
33522;4002
33558;13003
33908;4002
34040;4002
34093;1020
34275;12011
34358;8001
34561;4002
34561;4004
34625;6001
34625;5015
34625;13003
34643;13003
34726;1004
34727;1004
34861;4002
35210;15039
35227;6001
35244;4002
35296;4002
35313;4002
35413;6001
35564;4002
35564;4004
35611;4004
35611;4002
35630;1021
35644;4002
35645;6001
35728;4002
35812;1020
36062;4002
36064;4002
36115;4002
36115;4004
36280;4002
36429;4002
36429;4004
36500;4004
36500;4002
36549;15003
36616;4002
36632;13003
36649;4002
36666;4002
36897;15039
36931;4002
37016;1020
37031;12018
37033;6001
37183;1016
37183;1020
37183;1021
37248;4002
37248;4004
37368;4002
37417;4002
37449;4002
37603;4002
37734;6001
37801;4005
37917;4002
38204;4002
38253;12011
38302;4002
38737;4002
38739;4002
38823;15025
38823;15031
38906;4002
39220;15039
39290;4002
39307;15039
39406;1004
39406;1026
39472;12006
39472;12004
39472;12011
39472;6001
39507;4002
39638;4002
39638;4004
40057;12011
40057;6001
40057;8005
40073;4002
40073;4004
40276;12011
40391;12011
40391;6001
40408;4002
40426;4002
40559;4002
40577;4002
40828;6001
40828;8001
40828;12011
40875;12013
41092;4002
41293;15022
41293;15016
41296;13007
41296;13001
41296;12023
41395;1004
41411;4002
41697;4004
41728;16006
41912;15039
42197;4004
42600;4004
42663;16003
42881;1004
43031;12011
43031;6001
43032;12011
43316;12013
43569;4004
43867;4004
43886;16003
44003;4004
44101;12011
44103;4004
44184;4004
44203;15039
44368;4004
44802;15039
44802;15022
44903;1004
45540;4004
45641;12036
45641;12013
45823;15039
46039;13003
46139;6001
46225;6001
46225;8001
46225;12011
46625;1020
47260;13003
47745;8001
47745;12011
47847;15039
47913;1004
47945;12016
48229;4004
48299;13005
48446;15022
48497;15039
48580;15039
48580;15022
48763;6001
48800;15039
48830;1016
48967;15035
48998;5015
48998;12036
48998;6001
48998;12022
48998;12013
49115;1004
49348;12038
49417;4004
49533;16001
49583;1004
49634;8001
49749;12011
49817;12011
49817;8001
49817;12038
50321;1004
50418;15039
50536;1004
50585;1026
50605;15039
50739;15039
50754;6001
50970;8002
50970;12011
51003;5015
51003;6001
51003;12022
51003;12002
51006;15039
51039;12013
51289;15039
51437;6001
51474;4004
51522;12011
51522;6001
51655;16001
51707;15039
51939;15039
52189;15039
52224;15008
52224;15035
52258;16003
52593;6001
52760;15039
52858;6001
52909;12038
53310;1004
53310;1020
53410;15039
53530;5004
54048;16003
54097;1020
55600;15039
55918;13005
56000;1004
56100;16003
56237;12011
56237;6001
57691;12015
58226;13013
58258;13003
60847;15039
60848;12024
60848;15022
65326;1020
65494;15039
65512;15039
65543;15036
65544;15031
65544;15025
65577;15039
65578;15039
65593;15039
65594;15039
65595;15039
65629;15039
65693;12018
65694;12018
65694;12021
65695;12018
65710;12015
65710;13003
65760;12018
